postid,DateTime,timestamp,username,entity_type,PostLevel,stcode11,dtcode11,post_description,feed_pictures,feed_video,feed_news,feed_documents,experience_rating,priority,tot_agreed,tot_disagreed,Language,lat,lng,pinned,tot_comments,entity_name,entity_id,uid,profile_picture,stname,dtname,Title,tsv,post_description_en,categories
79293355632049702,,1603969534000,Jaano Jharkhand,0,State,20,-1,"@MIB_India के @RanchiPIB
@RobRanchi @FOBGumla
द्वारा

'सरदार पटेल और राष्ट्रीय एकता' 
विषयक वेबिनार

🗒️ 30 अक्तूबर, 2020 (शुक्रवार)
⌚ अपराह्न 12:00-01:30

शामिल होने हेतु गूगल लिंक ➡️ https://t.co/ARcjAlvVQl

#SardarVallabhbhaiPatel #SardarPatel #RashtriyaEktaDiwas 
(Posted on Twitter by @RanchiPIB)",{https://pbs.twimg.com/media/ElfeVYUU4AAmLsV.jpg},,,,-1,,0,0,en,,,,,,,,,Jharkhand,,,"'-01':22A '/arcjalvvql':31A '00':21A '12':20A '2020':17A '30':15A,23A 'by':38A 'fobgumla':6A 'india':2A 'jaano':40C 'jharkhand':41C 'mib':1A 'on':36A 'posted':35A 'ranchipib':4A,39A 'rashtriyaektadiwas':34A 'robranchi':5A 'sardarpatel':33A 'sardarvallabhbhaipatel':32A 't.co':30A 't.co/arcjalvvql':29A 'twitter':37A 'अक्तूबर':16A 'अपराह्न':19A 'एकता':12A 'और':10A 'के':3A 'गूगल':27A 'द्वारा':7A 'पटेल':9A 'राष्ट्रीय':11A 'लिंक':28A 'विषयक':13A 'वेबिनार':14A 'शामिल':24A 'शुक्रवार':18A 'सरदार':8A 'हेतु':26A 'होने':25A","@RanchiPIB of @MIB_India
@RobRanchi @FOBGumla
by

'Sardar Patel and National Integration'
Thematic webinars

🗒️ 30 October 2020 (Friday)
12 12: 00-01: 30

Google link to join ➡️ https://t.co/ARcjAlvVQl

#SardarVallabhbhaiPatel #SardarPatel #RashtriyaEktaDiwas
(Posted on Twitter by @RanchiPIB)",Social Service
1943800691941114855,,1603969528000,Jaano Karnataka,0,State,29,-1,"ಈ ಸಾಂಕ್ರಾಮಿಕ ಸಮಯದಲ್ಲಿ ಮಾನಸಿಕ ಆರೋಗ್ಯದೆಡೆಗೆ ಗಮನಹರಿಸಿ.
@PMOIndia @narendramodi @CMofKarnataka @UNICEFIndia @UNDP_India @WHOSEARO @MoHFW_INDIA @MVenkaiahNaidu @drharshvardhan @BSYBJP @DVSadanandGowda @PCMohanMP @Tejasvi_Surya @drashwathcn @LaxmanSavadi @GovindKarjol 
(Posted on Twitter by @DHFWKA)",{https://pbs.twimg.com/media/Elfe6vyXIAEVNaV.jpg},,,,-1,,0,0,en,,,,,,,,,Karnataka,,,"'bsybjp':18A 'by':29A 'cmofkarnataka':9A 'dhfwka':30A 'drashwathcn':23A 'drharshvardhan':17A 'dvsadanandgowda':19A 'govindkarjol':25A 'india':12A,15A 'jaano':31C 'karnataka':32C 'laxmansavadi':24A 'mohfw':14A 'mvenkaiahnaidu':16A 'narendramodi':8A 'on':27A 'pcmohanmp':20A 'pmoindia':7A 'posted':26A 'surya':22A 'tejasvi':21A 'twitter':28A 'undp':11A 'unicefindia':10A 'whosearo':13A 'ಆರೋಗ್ಯದೆಡೆಗೆ':5A 'ಈ':1A 'ಗಮನಹರಿಸಿ':6A 'ಮಾನಸಿಕ':4A 'ಸಮಯದಲ್ಲಿ':3A 'ಸಾಂಕ್ರಾಮಿಕ':2A","Focus on mental health during this epidemic.
@PMOIndia @narendramodi @CMofKarnataka @UNICEFIndia @UNDP_India @WHOSEARO @MoHFW_INDIA @MVenkaiahNaidu @drharshvardhan @BSYBJP @DVSadanandGowda @PCMohanMP_savas
(Posted on Twitter by @DHFWKA)",Healthcare And Medicine
3799257307099496566,,1603969465000,Jaano Goa,0,State,30,-1,"The Directorate of Fisheries will conduct two day #webinar  on ‘Cage Culture, Bio floc and Recirculated Aquaponics System’ in the month of December 2020.
Interested people can confirm their participation to the Department on or before November 13, 2020 (1/2)
(Posted on Twitter by @dip_goa)",{},,,,-1,,0,0,en,,,,,,,,,Goa,,,"'1/2':40A '13':38A '2020':24A,39A 'and':15A 'aquaponics':17A 'before':36A 'bio':13A 'by':44A 'cage':11A 'can':27A 'conduct':6A 'confirm':28A 'culture':12A 'day':8A 'december':23A 'department':33A 'dip':45A 'directorate':2A 'fisheries':4A 'floc':14A 'goa':46A,48C 'in':19A 'interested':25A 'jaano':47C 'month':21A 'november':37A 'of':3A,22A 'on':10A,34A,42A 'or':35A 'participation':30A 'people':26A 'posted':41A 'recirculated':16A 'system':18A 'the':1A,20A,32A 'their':29A 'to':31A 'twitter':43A 'two':7A 'webinar':9A 'will':5A","The Directorate of Fisheries will conduct two day #webinar  on ‘Cage Culture, Bio floc and Recirculated Aquaponics System’ in the month of December 2020.
Interested people can confirm their participation to the Department on or before November 13, 2020 (1/2)
(Posted on Twitter by @dip_goa)",Education And Skill Development
1051871954572320249,,1603969441000,Jaano Andhra Pradesh,0,State,37,-1,"Andhra Pradesh Police Band display is going live now to mark Police Commemoration Week - 2020 at PWD Grounds, Vijayawada.

@AndhraPradeshCM @AndhraPradeshHM 

Live streaming begins at 5 PM - https://t.co/FClt8n8yFh

#PoliceCommemorationDay #Policeband #Livestream #Live  #appolice https://t.co/mLLp2hHrF9
(Posted on Twitter by @APPOLICE100)",{https://pbs.twimg.com/media/ElfelCdVcAUjuIJ.jpg},,,,-1,,0,0,en,,,,,,,,,Andhra Pradesh,,,"'/fclt8n8yfh':30A '/mllp2hhrf9':38A '2020':15A '5':26A 'andhra':1A,45C 'andhrapradeshcm':20A 'andhrapradeshhm':21A 'appolice':35A 'appolice100':43A 'at':16A,25A 'band':4A 'begins':24A 'by':42A 'commemoration':13A 'display':5A 'going':7A 'grounds':18A 'is':6A 'jaano':44C 'live':8A,22A,34A 'livestream':33A 'mark':11A 'now':9A 'on':40A 'pm':27A 'police':3A,12A 'policeband':32A 'policecommemorationday':31A 'posted':39A 'pradesh':2A,46C 'pwd':17A 'streaming':23A 't.co':29A,37A 't.co/fclt8n8yfh':28A 't.co/mllp2hhrf9':36A 'to':10A 'twitter':41A 'vijayawada':19A 'week':14A","Andhra Pradesh Police Band display is going live now to mark Police Commemoration Week - 2020 at PWD Grounds, Vijayawada.

@AndhraPradeshCM @AndhraPradeshHM 

Live streaming begins at 5 PM - https://t.co/FClt8n8yFh

#PoliceCommemorationDay #Policeband #Livestream #Live  #appolice https://t.co/mLLp2hHrF9
(Posted on Twitter by @APPOLICE100)","Journalist, Writing And Translation"
341573913354421108,,1603969323000,Jaano Barabanki,0,District,9,176,"केदारनाथ सेवा समिति, बाराबंकी के सदस्यों को  विभिन्न खाद्य सामग्री जरूरी सामग्रियों के साथ  केदारनाथ  की यात्रा के लिए  शुभकामनाएं देकर रवाना किया गया । 
(Posted on Twitter by @BarabankiD)","{https://pbs.twimg.com/media/ElfeFlzU8AICnYL.jpg,https://pbs.twimg.com/media/ElfeIfPU8AIjAi5.jpg}",,,,-1,,0,0,en,,,,,,,,,UTTAR PRADESH,Barabanki,,"'barabanki':31C 'barabankid':29A 'by':28A 'jaano':30C 'on':26A 'posted':25A 'twitter':27A 'किया':23A 'की':16A 'के':5A,13A,18A 'केदारनाथ':1A,15A 'को':7A 'खाद्य':9A 'गया':24A 'जरूरी':11A 'देकर':21A 'बाराबंकी':4A 'यात्रा':17A 'रवाना':22A 'लिए':19A 'विभिन्न':8A 'शुभकामनाएं':20A 'सदस्यों':6A 'समिति':3A 'साथ':14A 'सामग्रियों':12A 'सामग्री':10A 'सेवा':2A","The members of the Kedarnath Seva Samiti, Barabanki, were dispatched with various food essentials and best wishes for the journey to Kedarnath.
(Posted on Twitter by @BarabankiD)","Journalist, Writing And Translation"
2916097861420773723,,1603969270000,Jaano Gujarat,0,State,24,-1,"#IndiaFightsCorona: 

Everyone in the community needs to adopt #COVID appropriate behaviour to effectively prevent the spread of #coronavirus. 

Always take shower & change clothes after coming back home from outside.

 https://t.co/aKOMCm2FKj
(Posted on Twitter by @InfoGujarat)",{},https://video.twimg.com/ext_tw_video/1320000896416112642/pu/vid/480x270/oBOp8uAeiDQ2pqQg.mp4?tag=10,,,-1,,0,0,en,,,,,,,,,Gujarat,,,"'/akomcm2fkj':32A 'adopt':8A 'after':24A 'always':19A 'appropriate':10A 'back':26A 'behaviour':11A 'by':36A 'change':22A 'clothes':23A 'coming':25A 'community':5A 'coronavirus':18A 'covid':9A 'effectively':13A 'everyone':2A 'from':28A 'gujarat':39C 'home':27A 'in':3A 'indiafightscorona':1A 'infogujarat':37A 'jaano':38C 'needs':6A 'of':17A 'on':34A 'outside':29A 'posted':33A 'prevent':14A 'shower':21A 'spread':16A 't.co':31A 't.co/akomcm2fkj':30A 'take':20A 'the':4A,15A 'to':7A,12A 'twitter':35A","#IndiaFightsCorona: 

Everyone in the community needs to adopt #COVID appropriate behaviour to effectively prevent the spread of #coronavirus. 

Always take shower & change clothes after coming back home from outside.

 https://t.co/aKOMCm2FKj
(Posted on Twitter by @InfoGujarat)",Healthcare And Medicine
160994212210336459,,1603969070000,Jaano Jharkhand,0,State,20,-1,"@MIB_India के @RanchiPIB
@RobRanchi @FOBGumla
 द्वारा

'सरदार पटेल और राष्ट्रीय एकता' 
विषयक वेबिनार

🗒️ 30 अक्तूबर (शुक्रवार)
⌚ अपराह्न 12:00-01:30
                                                                              लिंक ➡️ https://t.co/ARcjAlvVQl

#RashtriyaEktaDiwas 
(Posted on Twitter by @RanchiPIB)",{https://pbs.twimg.com/media/ElfcVmRVoAAE4MN.jpg},,,,-1,,0,0,en,,,,,,,,,Jharkhand,,,"'-01':21A '/arcjalvvql':26A '00':20A '12':19A '30':15A,22A 'by':31A 'fobgumla':6A 'india':2A 'jaano':33C 'jharkhand':34C 'mib':1A 'on':29A 'posted':28A 'ranchipib':4A,32A 'rashtriyaektadiwas':27A 'robranchi':5A 't.co':25A 't.co/arcjalvvql':24A 'twitter':30A 'अक्तूबर':16A 'अपराह्न':18A 'एकता':12A 'और':10A 'के':3A 'द्वारा':7A 'पटेल':9A 'राष्ट्रीय':11A 'लिंक':23A 'विषयक':13A 'वेबिनार':14A 'शुक्रवार':17A 'सरदार':8A","@RanchiPIB of @MIB_India
@RobRanchi @FOBGumla
 by

'Sardar Patel and National Integration'
Thematic webinars

🗒️ 30 October (Friday)
12 12: 00-01: 30
                                                                              Link ➡️ https://t.co/ARcjAlvVQl

#RashtriyaEktaDiwas
(Posted on Twitter by @RanchiPIB)",Social Service
2025220085362535275,,1603968984000,Jaano Telangana,0,State,36,-1,"Shri Raka Sudhakar Rao, Senior Journalist addressing a webinar on ""RASHTRIYA EKTA DIWAS"" organised by 
@PIBHyderabad
 
@ROBHyderabad 
(Posted on Twitter by @PIBHyderabad)",{https://pbs.twimg.com/media/Elfctk7U8AERsNg.jpg},,,,-1,,0,0,en,,,,,,,,,Telangana,,,"'a':8A 'addressing':7A 'by':15A,21A 'diwas':13A 'ekta':12A 'jaano':23C 'journalist':6A 'on':10A,19A 'organised':14A 'pibhyderabad':16A,22A 'posted':18A 'raka':2A 'rao':4A 'rashtriya':11A 'robhyderabad':17A 'senior':5A 'shri':1A 'sudhakar':3A 'telangana':24C 'twitter':20A 'webinar':9A","Shri Raka Sudhakar Rao, Senior Journalist addressing a webinar on ""RASHTRIYA EKTA DIWAS"" organized by
PIBHyderabad
 
ROBHyderabad
(Posted on Twitter by IPIBHyderabad)",Healthcare And Medicine
2206151612880963109,,1603968861000,Jaano Pakaur,0,District,20,353,"अमरापाड़ा बीडीओ निशा कुमारी ने अपने कार्यालय कक्ष में गुरुवार को प्रखंड शिक्षा समिति की बैठक की। बैठक में संचालित कुल 89 विद्यालयों को जोन वार (एक से पांच तक) वर्गीकृत करने का निर्णय लिया गया। 
@JharkhandCMO
@prdjharkhand 
(Posted on Twitter by @dcpakur)","{https://pbs.twimg.com/media/ElfcXkaVoAAQZt3.jpg,https://pbs.twimg.com/media/ElfcX7FVMAIf3LN.jpg}",,,,-1,,0,0,en,,,,,,,,,JHARKHAND,Pakaur,,"'89':22A 'by':42A 'dcpakur':43A 'jaano':44C 'jharkhandcmo':37A 'on':40A 'pakaur':45C 'posted':39A 'prdjharkhand':38A 'twitter':41A 'अपने':6A 'अमरापाड़ा':1A 'एक':27A 'कक्ष':8A 'करने':32A 'का':33A 'कार्यालय':7A 'की':15A,17A 'कुमारी':4A 'कुल':21A 'को':11A,24A 'गया':36A 'गुरुवार':10A 'जोन':25A 'तक':30A 'निर्णय':34A 'निशा':3A 'ने':5A 'पांच':29A 'प्रखंड':12A 'बीडीओ':2A 'बैठक':16A,18A 'में':9A,19A 'लिया':35A 'वर्गीकृत':31A 'वार':26A 'विद्यालयों':23A 'शिक्षा':13A 'संचालित':20A 'समिति':14A 'से':28A","Amrapada BDO Nisha Kumari held a block education committee meeting on Thursday in her office room. In the meeting, it was decided to classify a total of 89 schools operated zone-wise (one to five).
@JharkhandCMO
@prdjharkhand
(Posted on Twitter by @dcpakur)",Healthcare And Medicine
3889797819631084054,,1603968621000,Jaano Bihar,0,State,10,-1,"मास्क पहनकर बूथ चलेंगे, वोट करेंगे
चुनाव आयोग की है तैयारी,
अब है आपके मतदान की बारी
मतदान तिथि 
द्वितीय चरण 03 नवंबर, 
तृतीय चरण-07 नवंबर
#सशक्त_मतदाता_जागरुक_मतदाता #SVEEP 
(Posted on Twitter by @CEOBihar)",{},,,,-1,,0,0,en,,,,,,,,,Bihar,,,"'-07':26A '03':22A 'bihar':39C 'by':36A 'ceobihar':37A 'jaano':38C 'on':34A 'posted':33A 'sveep':32A 'twitter':35A 'अब':12A 'आपके':14A 'आयोग':8A 'करेंगे':6A 'की':9A,16A 'चरण':21A,25A 'चलेंगे':4A 'चुनाव':7A 'जागरुक':30A 'तिथि':19A 'तृतीय':24A 'तैयारी':11A 'द्वितीय':20A 'नवंबर':23A,27A 'पहनकर':2A 'बारी':17A 'बूथ':3A 'मतदाता':29A,31A 'मतदान':15A,18A 'मास्क':1A 'वोट':5A 'सशक्त':28A 'है':10A,13A","Booth will walk in masks and vote
Preparation for Election Commission
Now it's your turn to vote
Voting date
Second Phase 03 November,
Third Phase - 07 November
#Safety_motor_againful_promoter #SVEEP
(Posted on Twitter by @CEOBihar)",Forest & Environment
4061608189902977878,,1603968480000,Jaano Barabanki,0,District,9,176,"CMO/A.D.M/SDM नवाबगंज  व उप चिकित्सा अधीक्षकों के साथ INTERGRATED COVID COMMAND & CONTROL CENTER मे   कांटेक्ट ट्रेसिंग तथा आरोग्य सेतु,Home Isolation व अन्य विषय पर गहन समीक्षा के उपरांत covid-19 से प्रभावित मरीजों की कुशलता प्राप्त कर संबंधित को आवश्यक निर्देश दिये गए। 
(Posted on Twitter by @BarabankiD)","{https://pbs.twimg.com/media/Elfa13qU4AENQc4.jpg,https://pbs.twimg.com/media/Elfa4ZBUcAAkCBh.jpg,https://pbs.twimg.com/media/Elfa66IUcAIB-wC.jpg}",,,,-1,,0,0,en,,,,,,,,,UTTAR PRADESH,Barabanki,,"'-19':31A 'barabanki':51C 'barabankid':49A 'by':48A 'center':13A 'cmo/a.d.m/sdm':1A 'command':11A 'control':12A 'covid':10A,30A 'home':20A 'intergrated':9A 'isolation':21A 'jaano':50C 'on':46A 'posted':45A 'twitter':47A 'अधीक्षकों':6A 'अन्य':23A 'आरोग्य':18A 'आवश्यक':41A 'उप':4A 'उपरांत':29A 'कर':38A 'कांटेक्ट':15A 'की':35A 'कुशलता':36A 'के':7A,28A 'को':40A 'गए':44A 'गहन':26A 'चिकित्सा':5A 'ट्रेसिंग':16A 'तथा':17A 'दिये':43A 'नवाबगंज':2A 'निर्देश':42A 'पर':25A 'प्रभावित':33A 'प्राप्त':37A 'मरीजों':34A 'मे':14A 'व':3A,22A 'विषय':24A 'संबंधित':39A 'समीक्षा':27A 'साथ':8A 'से':32A 'सेतु':19A","CMO / ADM / SDM with Nawabganj and Deputy Medical Superintendents, after in-depth review on INTERGRATED COVID COMMAND & CONTROL CENTER on contact tracing and healing bridge, Home Isolation and other topics, gave the necessary instructions to the concerned patients by obtaining the skills of covid-19 went.
(Posted on Twitter by @BarabankiD)","Journalist, Writing And Translation"
1314146545751624969,,1603968467000,Jaano Godda,0,District,20,351,"समाहरणालय स्थित सभागार में श्री अभिषेक चौधरी, VP, NICDC/OSD, नीति आयोग नई दिल्ली एवं मेरे द्वारा आकांक्षी जिला योजना की बिन्दुवार समीक्षा की गई।  @HemantSorenJMM @prdjharkhand @AChaudhary01 @NITIAayog @JharkhandCMO 
(Posted on Twitter by @dcgodda)","{https://pbs.twimg.com/media/Elfa1KgVkAAlgue.jpg,https://pbs.twimg.com/media/Elfa16oVgAIoIvv.jpg,https://pbs.twimg.com/media/Elfa2syUYAEM_Ie.jpg,https://pbs.twimg.com/media/Elfa3UuU0AAHksN.jpg}",,,,-1,,0,0,en,,,,,,,,,JHARKHAND,Godda,,"'achaudhary01':27A 'by':33A 'dcgodda':34A 'godda':36C 'hemantsorenjmm':25A 'jaano':35C 'jharkhandcmo':29A 'nicdc/osd':9A 'nitiaayog':28A 'on':31A 'posted':30A 'prdjharkhand':26A 'twitter':32A 'vp':8A 'अभिषेक':6A 'आकांक्षी':17A 'आयोग':11A 'एवं':14A 'की':20A,23A 'गई':24A 'चौधरी':7A 'जिला':18A 'दिल्ली':13A 'द्वारा':16A 'नई':12A 'नीति':10A 'बिन्दुवार':21A 'में':4A 'मेरे':15A 'योजना':19A 'श्री':5A 'सभागार':3A 'समाहरणालय':1A 'समीक्षा':22A 'स्थित':2A","The aspirational district plan was reviewed by Mr. Abhishek Chaudhary, VP, NICDC / OSD, NITI Aayog, New Delhi and me in the auditorium at the Collectorate. @HemantSorenJMM @prdjharkhand @ AChaudhary01 @NITIAayog @JharkhandCMO
(Posted on Twitter by @dcgodda)",Healthcare And Medicine
1142759930826963889,,1603968379000,Jaano Telangana,0,State,36,-1,"సర్దార్ వల్లభ్ భాయ్ పటేల్ పై డైలీ క్విజ్ --- ఈ రోజు ప్రశ్న 

#RashtriyaEktaDiwas 

#EkBharatShreshthaBharat

@PIB_India

@PIBHomeAffairs

@MIB_India

@EduMinOfIndia 
(Posted on Twitter by @PIBHyderabad)",{https://pbs.twimg.com/media/ElfadxbVkAAa9aR.jpg},,,,-1,,0,0,en,,,,,,,,,Telangana,,,"'by':22A 'eduminofindia':18A 'ekbharatshreshthabharat':12A 'india':14A,17A 'jaano':24C 'mib':16A 'on':20A 'pib':13A 'pibhomeaffairs':15A 'pibhyderabad':23A 'posted':19A 'rashtriyaektadiwas':11A 'telangana':25C 'twitter':21A 'ఈ':8A 'క్విజ్':7A 'డైలీ':6A 'పటేల్':4A 'పై':5A 'ప్రశ్న':10A 'భాయ్':3A 'రోజు':9A 'వల్లభ్':2A 'సర్దార్':1A","Daily Quiz on Sardar Vallabhbhai Patel --- Today's question

#RashtriyaEktaDiwas

#EkBharatShreshthaBharat

PIB_India

PIBHomeAffairs

MIB_India

@EduMinOfIndia
(Posted on Twitter by @PIBHyderabad)",Social Service
2997794299171203682,,1603968312000,Jaano Telangana,0,State,36,-1,"#Cabinet approves Externally Aided Dam Rehabilitation and Improvement Project (DRIP)–Phase II & Phase III
To improve the safety and operational performance of selected 736 dams across the country, this project worth Rs 10,211 crore, will be implemented from April 2021-March 2031
(Posted on Twitter by @PIBHyderabad)",{},,,,-1,,0,0,en,,,,,,,,,Telangana,,,"'10':33A '2021':41A '2031':43A '211':34A '736':24A 'across':26A 'aided':4A 'and':7A,19A 'approves':2A 'april':40A 'be':37A 'by':47A 'cabinet':1A 'country':28A 'crore':35A 'dam':5A 'dams':25A 'drip':10A 'externally':3A 'from':39A 'ii':12A 'iii':14A 'implemented':38A 'improve':16A 'improvement':8A 'jaano':49C 'march':42A 'of':22A 'on':45A 'operational':20A 'performance':21A 'phase':11A,13A 'pibhyderabad':48A 'posted':44A 'project':9A,30A 'rehabilitation':6A 'rs':32A 'safety':18A 'selected':23A 'telangana':50C 'the':17A,27A 'this':29A 'to':15A 'twitter':46A 'will':36A 'worth':31A","#Cabinet approves Externally Aided Dam Rehabilitation and Improvement Project (DRIP)–Phase II & Phase III
To improve the safety and operational performance of selected 736 dams across the country, this project worth Rs 10,211 crore, will be implemented from April 2021-March 2031
(Posted on Twitter by @PIBHyderabad)",Education And Skill Development
250681556285650816,,1603968301000,Jaano Telangana,0,State,36,-1,"#Cabinet approves extension of Norms for Mandatory Packaging in Jute Materials

100% of the food-grains and 20% of the sugar shall be mandatorily packaged in diversified jute bags
(Posted on Twitter by @PIBHyderabad)",{},,,,-1,,0,0,en,,,,,,,,,Telangana,,,"'100':12A '20':19A 'and':18A 'approves':2A 'bags':30A 'be':24A 'by':34A 'cabinet':1A 'diversified':28A 'extension':3A 'food':16A 'food-grains':15A 'for':6A 'grains':17A 'in':9A,27A 'jaano':36C 'jute':10A,29A 'mandatorily':25A 'mandatory':7A 'materials':11A 'norms':5A 'of':4A,13A,20A 'on':32A 'packaged':26A 'packaging':8A 'pibhyderabad':35A 'posted':31A 'shall':23A 'sugar':22A 'telangana':37C 'the':14A,21A 'twitter':33A","#Cabinet approves extension of Norms for Mandatory Packaging in Jute Materials

100% of the food-grains and 20% of the sugar shall be mandatorily packaged in diversified jute bags
(Posted on Twitter by @PIBHyderabad)",Education And Skill Development
2115048183954287623,,1603968291000,Jaano Telangana,0,State,36,-1,"#Cabinet approves Mechanism for procurement of ethanol by Public Sector Oil Marketing Companies under Ethanol Blended Petrol Programme

Revised ethanol prices for supply to Public Sector OMCs for Ethanol Supply Year 2020-21
(Posted on Twitter by @PIBHyderabad)",{},,,,-1,,0,0,en,,,,,,,,,Telangana,,,"'-21':33A '2020':32A 'approves':2A 'blended':16A 'by':8A,37A 'cabinet':1A 'companies':13A 'ethanol':7A,15A,20A,29A 'for':4A,22A,28A 'jaano':39C 'marketing':12A 'mechanism':3A 'of':6A 'oil':11A 'omcs':27A 'on':35A 'petrol':17A 'pibhyderabad':38A 'posted':34A 'prices':21A 'procurement':5A 'programme':18A 'public':9A,25A 'revised':19A 'sector':10A,26A 'supply':23A,30A 'telangana':40C 'to':24A 'twitter':36A 'under':14A 'year':31A","#Cabinet approves Mechanism for procurement of ethanol by Public Sector Oil Marketing Companies under Ethanol Blended Petrol Programme

Revised ethanol prices for supply to Public Sector OMCs for Ethanol Supply Year 2020-21
(Posted on Twitter by @PIBHyderabad)",Education And Skill Development
3178443767060668162,,1603968196000,Jaano Simdega,0,District,20,367,"@ItdaPd & @DwoSimdega कृपया उक्त मामले पर आवश्यक कार्यवाही करते हुए सूचित करें ! https://t.co/3PeN4YXvUi
(Posted on Twitter by @dc_simdega)",{},,,,-1,,0,0,en,,,,,,,,,JHARKHAND,Simdega,,"'/3pen4yxvui':15A 'by':19A 'dc':20A 'dwosimdega':2A 'itdapd':1A 'jaano':22C 'on':17A 'posted':16A 'simdega':21A,23C 't.co':14A 't.co/3pen4yxvui':13A 'twitter':18A 'आवश्यक':7A 'उक्त':4A 'करते':9A 'करें':12A 'कार्यवाही':8A 'कृपया':3A 'पर':6A 'मामले':5A 'सूचित':11A 'हुए':10A","@ItdaPd & @DwoSimdega Kindly inform taking necessary action on the said matter! https://t.co/3PeN4YXvUi
(Posted on Twitter by @dc_simdega)","Journalist, Writing And Translation"
431420016028360320,,1603968156000,Jaano Kanker,0,District,22,413,"समर्थन मूल्य पर धान खरीदी हेतु जिले के सभी लेम्पस प्रबंधकों को तैयारी के संबंध में बैठक लेकर कलेक्टर श्री के.एल. चौहान ने आवश्यक दिशा निर्देश दिये। 
(Posted on Twitter by @KankerDistrict)","{https://pbs.twimg.com/media/ElfZqfRU8AAjZTQ.jpg,https://pbs.twimg.com/media/ElfZqfQVoAAsKxr.jpg}",,,,-1,,0,0,en,,,,,,,,,CHHATTISGARH,Kanker,,"'by':32A 'jaano':34C 'kanker':35C 'kankerdistrict':33A 'on':30A 'posted':29A 'twitter':31A 'आवश्यक':25A 'एल':22A 'कलेक्टर':19A 'के':8A,14A,21A 'को':12A 'खरीदी':5A 'चौहान':23A 'जिले':7A 'तैयारी':13A 'दिये':28A 'दिशा':26A 'धान':4A 'निर्देश':27A 'ने':24A 'पर':3A 'प्रबंधकों':11A 'बैठक':17A 'मूल्य':2A 'में':16A 'लेकर':18A 'लेम्पस':10A 'श्री':20A 'संबंध':15A 'सभी':9A 'समर्थन':1A 'हेतु':6A","Collector Mr. K.L. Chauhan gave necessary guidelines.
(Posted on Twitter by @KankerDistrict)",Healthcare And Medicine
2287580456929372258,,1603968067000,Jaano Palamu,0,District,20,358,"जब तक दवाई नही, तब तक ढिलाई नही। पत्रकार बन्धु खुद को सुरक्षित रख दूसरों को भी मास्क पहनने तथा सामाजिक दूरी अपनाने का संदेश फैलाएं। कोविड-19 के अन्तर्गत Media Advocacy Workshop सम्पन्न।
@JharkhandCMO 
@HemantSorenJMM 
@prdjharkhand
@prdpalamu 
#COVID19 
#MediaAdvocacyWorkshop 
(Posted on Twitter by @DC_Palamu)","{https://pbs.twimg.com/media/ElfZUJnVgAAANOF.jpg,https://pbs.twimg.com/media/ElfZU0MVoAAToxC.jpg,https://pbs.twimg.com/media/ElfZVUzVkAUK6ab.jpg,https://pbs.twimg.com/media/ElfZV2yU8AUPpYH.jpg}",,,,-1,,0,0,en,,,,,,,,,JHARKHAND,Palamu,,"'-19':28A 'advocacy':32A 'by':44A 'covid19':39A 'dc':45A 'hemantsorenjmm':36A 'jaano':47C 'jharkhandcmo':35A 'media':31A 'mediaadvocacyworkshop':40A 'on':42A 'palamu':46A,48C 'posted':41A 'prdjharkhand':37A 'prdpalamu':38A 'twitter':43A 'workshop':33A 'अन्तर्गत':30A 'अपनाने':23A 'का':24A 'के':29A 'को':12A,16A 'कोविड':27A 'खुद':11A 'जब':1A 'ढिलाई':7A 'तक':2A,6A 'तथा':20A 'तब':5A 'दवाई':3A 'दूरी':22A 'दूसरों':15A 'नही':4A,8A 'पत्रकार':9A 'पहनने':19A 'फैलाएं':26A 'बन्धु':10A 'भी':17A 'मास्क':18A 'रख':14A 'संदेश':25A 'सम्पन्न':34A 'सामाजिक':21A 'सुरक्षित':13A","No laxity unless there is medicine. Journalists should keep themselves safe and spread the message of wearing masks and social distance to others. Media Advocacy Workshop completed under Kovid-19.
@JharkhandCMO
@HemantSorenJMM
@prdjharkhand
@prdpalamu
# COVID19
#MediaAdvocacyWorkshop
(Posted on Twitter by @DC_Palamu)",Healthcare And Medicine
